1.110118424359221,59.77
0.8945774061801716,68.98
0.6697845347582723,77.11
0.6058855696132008,79.48
0.5022590578245089,83.25
0.4199948328228804,86.19
0.4131434555061328,86.51
0.36872873260095096,87.59
0.3486530764129596,88.34
0.32302243210161075,89.19
0.31334324698811905,90.15
0.3191296719966796,90.27
0.3024830463143012,90.89
0.2928224497031385,91.43
0.2851588001903206,91.48
0.2726643445809333,91.99
0.28232902333664056,91.96
0.2938871916871482,92.26
0.28689376234163205,92.62
0.30673590800561273,92.47
0.31181907667198216,92.6
0.3104813125775978,92.83
0.30543309484665004,93.0
0.3094435556830404,93.09
0.31287172918443007,93.01
0.32614340218968285,89.89
0.3628671814244205,89.19
0.3162214436922401,90.44
0.30765198454403647,90.65
0.3434825018167305,89.8
0.3232394119682975,90.82
0.34145458578801574,90.51
0.3067394438714455,91.88
0.3491318749424558,90.92
0.3487951133174066,90.73
0.3776196178655845,90.71
0.3221476468058249,91.46
0.3268747308556312,91.71
0.33977332580001496,92.01
0.3410938331089652,92.2
0.37200226478082254,91.34
0.33657366848333525,92.28
0.3516562270720641,92.54
0.3633962127025992,91.88
0.3647312588763599,92.05
0.34226962882644546,92.69
0.3382691878843279,92.71
0.3428431968368328,92.85
0.3656313030685956,92.54
0.37933013756601763,92.44
0.37592396498717273,92.56
0.3616648269192384,92.82
0.4024348916967932,92.71
0.35124726112360677,93.12
0.3895842107146764,93.26
0.3818826516435598,93.29
0.3869005662088577,93.1
0.38757932795205724,93.68
0.4129883420524208,93.38
0.39500249338041715,93.59
0.40093601132168794,93.54
0.41470723090687406,93.63
0.4330985248289681,93.31
0.40950138169822814,93.69
0.41231936419579074,93.77
0.4296792398025386,93.57
0.4091451185199019,93.72
0.40646025821560633,94.0
0.407628034266789,93.97
0.4077979255524931,94.05
0.4023934697654967,93.98
0.40326504650028844,94.05
0.3984833640275529,94.06
0.4041358513449625,94.03
0.40453297629232365,94.0
0.3881538468308913,91.03
0.3529155157467785,92.08
0.3562488138211516,91.9
0.3216743373338835,92.62
0.3486909897218402,92.43
0.38211839017383875,91.87
0.39829221182464125,91.49
0.34710123265584625,92.37
0.39713835239874573,91.75
0.34749788078018273,92.03
0.40704999297571637,91.46
0.3666622599842735,92.6
0.39995058668783295,91.76
0.33900369322909335,92.84
0.3895983152439633,92.21
0.3954165053558342,92.2
0.35911350886221416,92.79
0.34460264494339116,92.96
0.37561032100440783,92.61
0.3693744816903632,93.2
0.37190054010558193,92.83
0.40793131034041696,92.46
0.4051188932160457,92.63
0.35570289205444366,93.22
0.3918533610215726,92.78
0.3841526841286558,93.13
0.3818913564612619,92.81
0.41821806407131895,92.72
0.38709771155882566,92.84
0.39504935966132165,92.71
0.3855010497089202,93.05
0.3895366328497664,92.86
0.4061211797024924,92.69
0.4245055169291116,93.04
0.4315732190275368,92.62
0.4101953983884126,93.08
0.43131284203124454,93.07
0.3830591133251167,93.15
0.43876167808022626,92.66
0.43096713264385006,92.98
0.4169371969456347,93.03
0.43276609532005444,92.97
0.4569897888519893,92.9
0.4121135311683241,93.22
0.41834864979267666,93.29
0.3975584080450969,93.42
0.40135822443740843,93.49
0.4353137684892268,93.15
0.43515604165473437,93.38
0.43813081967537276,93.36
0.4261638739394744,93.76
0.4224621857361743,93.62
0.4309331622612945,93.67
0.41136653646499444,93.77
0.41393812209629594,93.9
0.4065545174685982,93.95
0.40634472611674166,93.68
0.42364471943263476,93.73
0.4226287728511749,93.62
0.40180108475293547,93.93
0.4221525004939935,93.89
0.4374421796859644,93.79
0.4659177125602687,93.52
0.4438332785415603,93.95
0.4972379329694679,93.26
0.4615855192841468,93.86
0.464046228650999,93.74
0.45547168621289047,93.79
0.47825395598257786,93.78
0.46098708220796225,93.86
0.4765960841525953,94.01
0.47514586381617185,93.96
0.44938115868643047,94.22
0.4539770945867958,94.29
0.45987760145425466,94.13
0.4506305945678629,94.15
0.4619866711520456,94.16
0.463153416968171,94.15
0.45000854559828896,94.31
0.4652295392428781,94.24
0.4644102281362663,94.29
0.47076146846217587,94.11
0.47707838120724494,94.16
0.4651938405697987,94.2
0.47009533879082327,94.23
0.4658755763079049,94.37
0.46964451205134156,94.28
0.4801007194188647,94.38
0.4742079270920291,94.34
0.46796907834818785,94.38
0.4690198586054575,94.44
0.4776021037522269,94.35
0.4707831623841274,94.4
0.4689570664481733,94.45
0.4695182891574483,94.42
0.47432008664292574,94.43
0.47538470570128205,94.39
0.4799845593396765,94.44
0.47053690861981995,94.44
0.4773891137685246,94.41
